序號,綠色商店名稱,聯絡地址,商店編號,聯絡人,聯絡電話,分機,手機號碼,綠色商店類型
628,7-11懷生門市,106台北市大安區忠孝東路3段248巷9號,A000365,廖培雁,(02)27478711,3961,,連鎖型綠色商店
629,7-11懷得門市,112台北市北投區懷德街85號1樓,A000730,廖培雁,(02)27478711,3961,,連鎖型綠色商店
630,7-11羅亭門市,100台北市中正區羅斯福路二段68號,A000395,廖培雁,(02)27478711,3961,,連鎖型綠色商店
631,7-11羅捷門市,116台北市文山區景行里羅斯福路6段391號,A000611,廖培雁,(02)27478711,3961,,連鎖型綠色商店
632,7-11羅斯福門市,116台北市文山區羅斯福路五段190-3號.,A000620,廖培雁,(02)27478711,3961,,連鎖型綠色商店
633,7-11藝文門市,116台北市文山區指南路二段64號藝文中心4樓,A000708,廖培雁,(02)27478711,3961,,連鎖型綠色商店
634,7-11關渡門市,112台北市北投區知行路282號,A000326,廖培雁,(02)27478711,3961,,連鎖型綠色商店
635,7-11鵬馳門市,115台北市南港區南港路三段49-1號,A000245,廖培雁,(02)27478711,3961,,連鎖型綠色商店
636,7-11麗安門市,114台北市內湖區內湖路一段435號,A000802,廖培雁,(02)27478711,3961,,連鎖型綠色商店
637,7-11寶昌門市,108台北市萬華區寶興街186號,A000530,廖培雁,(02)27478711,3961,,連鎖型綠色商店
638,7-11寶德門市,105台北市松山區八德路四段335號1F,A000817,廖培雁,(02)27478711,3961,,連鎖型綠色商店
639,7-11瓏山林門市,114台北市內湖區康樂街125巷2號,A000333,廖培雁,(02)27478711,3961,,連鎖型綠色商店
640,7-11瓏馬門市,114台北市內湖區康樂街213號,A000520,廖培雁,(02)27478711,3961,,連鎖型綠色商店
641,7-11耀港門市,115台北市南港區研究院路一段99號1樓之14,A000386,廖培雁,(02)27478711,3961,,連鎖型綠色商店
642,7-11警廣門市,100台北市中正區延平南路159號,A000390,廖培雁,(02)27478711,3961,,連鎖型綠色商店
643,7-11馨瑩門市,114台北市內湖區內湖路一段91巷2號,A000378,廖培雁,(02)27478711,3961,,連鎖型綠色商店
644,7-11鐏賢門市,112台北市北投區尊賢街247號,A000705,廖培雁,(02)27478711,3961,,連鎖型綠色商店
645,7-11蘭雅門市,111台北市士林區中山北路6段150號,A000243,廖培雁,(02)27478711,3961,,連鎖型綠色商店
646,7-11護專門市,112台北市北投區振興街31號,A000816,廖培雁,(02)27478711,3961,,連鎖型綠色商店
647,7-11權東門市,104台北市中山區民權東路3段73號,A000541,廖培雁,(02)27478711,3961,,連鎖型綠色商店
648,7-11權松門市,104台北市中山區松江路363號,A000621,廖培雁,(02)27478711,3961,,連鎖型綠色商店
649,7-11權站門市,104台北市中山區民權西路72號,A000587,廖培雁,(02)27478711,3961,,連鎖型綠色商店
650,7-11權鑫門市,103台北市大同區民權西路157之1號1樓,A000851,廖培雁,(02)27478711,3961,,連鎖型綠色商店
651,7-11歡唱門市,104台北市中山區林森北路310巷17號,A000246,廖培雁,(02)27478711,3961,,連鎖型綠色商店
652,7-11麟光門市,106台北市大安區臥龍街275號,A000382,廖培雁,(02)27478711,3961,,連鎖型綠色商店
653,7-11鑫大孝門市,100台北市中正區黎明里重慶南路一段1-1號一樓,A000904,廖培雁,(02)27478711,3961,,連鎖型綠色商店
654,7-11鑫公信門市,100台北市中正區信陽街2-1號,A000699,廖培雁,(02)27478711,3961,,連鎖型綠色商店
655,7-11鑫太原門市,103台北市大同區太原路40.42.44號,A000706,廖培雁,(02)27478711,3961,,連鎖型綠色商店
656,7-11鑫文德門市,114台北市內湖區文德路99號1樓,A000748,廖培雁,(02)27478711,3961,,連鎖型綠色商店
657,7-11鑫北科門市,106台北市大安區忠孝東路3段1號第六教學大樓B4,A000685,廖培雁,(02)27478711,3961,,連鎖型綠色商店
658,7-11鑫台北門市,100台北市中正區黎明里忠孝西路一段35號一樓,A000673,廖培雁,(02)27478711,3961,,連鎖型綠色商店
659,7-11鑫生門市,104台北市中山區南京東路二段23號,A000459,廖培雁,(02)27478711,3961,,連鎖型綠色商店
660,7-11鑫仰德門市,111台北市士林區仰德大道三段68.70號,A000870,廖培雁,(02)27478711,3961,,連鎖型綠色商店
661,7-11鑫吉門市,110台北市信義區虎林街85號,A000683,廖培雁,(02)27478711,3961,,連鎖型綠色商店
662,7-11鑫安江門市,104台北市中山區長安東路二段178.178-1號1樓,A000859,廖培雁,(02)27478711,3961,,連鎖型綠色商店
663,7-11鑫江南門市,114台北市內湖區文德路6號1樓,A000825,廖培雁,(02)27478711,3961,,連鎖型綠色商店
664,7-11鑫杭門市,100台北市中正區杭州南路1段23號,A000725,廖培雁,(02)27478711,3961,,連鎖型綠色商店
665,7-11鑫東一門市,104台北市中山區一江街11.13號,A000665,廖培雁,(02)27478711,3961,,連鎖型綠色商店
666,7-11鑫武昌門市,108台北市萬華區武昌街二段57號1樓,A000854,廖培雁,(02)27478711,3961,,連鎖型綠色商店
667,7-11鑫長安門市,104台北市中山區長安東路一段53巷1之3號,A000698,廖培雁,(02)27478711,3961,,連鎖型綠色商店
668,7-11鑫青天門市,108台北市萬華區青年路144號,A000848,廖培雁,(02)27478711,3961,,連鎖型綠色商店
669,7-11鑫泉州門市,100台北市中正區汀州路一段285號一樓,A000784,廖培雁,(02)27478711,3961,,連鎖型綠色商店
670,7-11鑫重寧門市,100台北市中正區寧波西街86號1樓,A000834,廖培雁,(02)27478711,3961,,連鎖型綠色商店
671,7-11鑫國語門市,100台北市中正區福州街11-3.11-4號,A000709,廖培雁,(02)27478711,3961,,連鎖型綠色商店
672,7-11鑫湖門市,114台北市內湖區內湖路二段103巷64號,A000464,廖培雁,(02)27478711,3961,,連鎖型綠色商店
673,7-11鑫華福門市,100台北市中正區懷寧街30.32號1樓,A000863,廖培雁,(02)27478711,3961,,連鎖型綠色商店
674,7-11鑫碁泰門市,114台北市內湖區康寧路三段63.65.67號,A000602,廖培雁,(02)27478711,3961,,連鎖型綠色商店
675,7-11鑫壽門市,105台北市松山區延壽街323號,A000591,廖培雁,(02)27478711,3961,,連鎖型綠色商店
676,7-11鑫寧門市,103台北市大同區民生西路214.216號1樓,A000829,廖培雁,(02)27478711,3961,,連鎖型綠色商店
677,7-11鑫德惠門市,104台北市中山區德惠街15號1樓,A000723,廖培雁,(02)27478711,3961,,連鎖型綠色商店
678,7-11鑫樂昇門市,108台北市萬華區武昌街二段114之3號,A000707,廖培雁,(02)27478711,3961,,連鎖型綠色商店
679,7-11鑫輝煌門市,114台北市內湖區東湖路119巷49弄2號1樓,A000852,廖培雁,(02)27478711,3961,,連鎖型綠色商店
680,7-11鑫衡陽門市,100台北市中正區衡陽路6號1樓,A000842,廖培雁,(02)27478711,3961,,連鎖型綠色商店
681,7-11鑫錦州門市,104台北市中山區錦州街263號,A000710,廖培雁,(02)27478711,3961,,連鎖型綠色商店
682,7-11鑫櫃門市,104台北市中山區松江路183.183-1號1樓,A000868,廖培雁,(02)27478711,3961,,連鎖型綠色商店
683,7-11鑫寶門市,108台北市萬華區寶興街41號1樓,A000830,廖培雁,(02)27478711,3961,,連鎖型綠色商店
684,7-11鑫鑫運門市,100台北市中正區忠孝西路一段49號B1,A000682,廖培雁,(02)27478711,3961,,連鎖型綠色商店
685,大同綜合訊電股份有限公司-大同3C_仁愛服務站,103台北市大同區重慶北路三段133號,A001455,林蔚山,,,930255170,連鎖型綠色商店
686,大同綜合訊電股份有限公司-大同3C_台北中山門市,104臺北市中山區台北市中山北路三段13號,A001458,陳澤義,(02)25911834,,,連鎖型綠色商店
687,大同綜合訊電股份有限公司-大同3C_台北中央北門市,112台北市北投區中央北路一段134號,A001456,陳澤義,(02)28913841,,,連鎖型綠色商店
688,大同綜合訊電股份有限公司-大同3C_台北內湖門市,114台北市內湖區內湖路二段259號,A001452,陳澤義,(02)27902584,,,連鎖型綠色商店
689,大同綜合訊電股份有限公司-大同3C_台北文林門市,111臺北市士林區文林路488號,A001466,陳澤義,(02)28313499,,,連鎖型綠色商店
690,大同綜合訊電股份有限公司-大同3C_台北木新門市,116台北市文山區木新路三段228號,A001474,陳澤義,(02)29394672,,,連鎖型綠色商店
691,大同綜合訊電股份有限公司-大同3C_台北民權門市,104台北市中山區民權東路三段65號,A001454,陳澤義,(02)25029959,,,連鎖型綠色商店
692,大同綜合訊電股份有限公司-大同3C_台北石牌門市,112臺北市北投區台北市石牌路一段144號,A001472,陳澤義,(02)28234977,,,連鎖型綠色商店
693,大同綜合訊電股份有限公司-大同3C_台北忠孝門市,台北市忠孝東路五段974號,A001457,沈柏延,(02)26539716,,,連鎖型綠色商店
694,大同綜合訊電股份有限公司-大同3C_台北社子門市,111台北市大同區延平北路五段130、132號,A001464,陳澤義,(02)28122520,,,連鎖型綠色商店
695,大同綜合訊電股份有限公司-大同3C_台北南京東門市,105台北市松山區南京東路五段267號,A001461,林蔚山,,,930255170,連鎖型綠色商店
696,大同綜合訊電股份有限公司-大同3C_台北重慶北門市,103台北市大同區重慶北路二段174-2、3號,A001459,陳澤義,(02)25534806,,,連鎖型綠色商店
697,大同綜合訊電股份有限公司-大同3C_台北莊敬門市,110台北市莊敬路386、388號,A001473,陳澤義,(02)27588973,,,連鎖型綠色商店
698,大同綜合訊電股份有限公司-大同3C_台北復北二門市,105台北市松山區南京東路三段225號,A001468,林蔚山,,,930255170,連鎖型綠色商店
699,大同綜合訊電股份有限公司-大同3C_台北復南門市,106台北市大安區復興南路ㄧ段154~162號,A001453,陳澤義,(02)27315405,,,連鎖型綠色商店
700,大同綜合訊電股份有限公司-大同3C_台北萬華門市,108臺北市萬華區康定路215號,A001460,陳澤義,(02)23088048,,,連鎖型綠色商店
701,大同綜合訊電股份有限公司-大同3C_民生東門市,105台北市松山區民生東路五段75號,A001469,林蔚山,,,930255170,連鎖型綠色商店
702,大潤發流通事業股份有限公司內湖分公司,114臺北市內湖區,A000048,陳道虎,(02)87925777,588,,連鎖型綠色商店
703,大潤發流通事業股份有限公司南湖分公司,114臺北市內湖區舊宗路一段188號,A000078,白強,(02)27905050,501,,連鎖型綠色商店
704,中華電信股份有限公司（股）台北營運處士林服務中心,111臺北市基河路10號,A001690,陳中光,(02)23445862,,,連鎖型綠色商店
705,中華電信股份有限公司台北營運處士林夜市服務中心,111臺北市士林區文林路158號,A001692,陳中光,(02)23445862,,,連鎖型綠色商店
706,中華電信股份有限公司台北營運處大安服務中心,106臺北市信義路四段89之1號,A001702,陳中光,(02)23445862,,,連鎖型綠色商店
707,中華電信股份有限公司台北營運處大直服務中心,104臺北市中山區北安路662號1樓,A001724,陳中光,(02)23445862,,,連鎖型綠色商店
708,中華電信股份有限公司台北營運處大稻埕服務中心,103臺北市大同區民生西路305號,A001728,胡學海,,,800080123,連鎖型綠色商店
709,中華電信股份有限公司台北營運處大龍峒服務中心,103臺北市承德路三段249號,A001711,陳中光,(02)23445862,,,連鎖型綠色商店
710,中華電信股份有限公司台北營運處五分埔服務中心,110臺北市信義區永吉路525號,A001695,陳中光,(02)23445862,,,連鎖型綠色商店
711,中華電信股份有限公司台北營運處內湖成功服務中心,114臺北市內湖區成功路三段135 號,A001684,陳中光,(02)23445862,,,連鎖型綠色商店
712,中華電信股份有限公司台北營運處木柵服務中心,116臺北市木柵路三段79號,A001680,陳中光,(02)23445862,,,連鎖型綠色商店
713,中華電信股份有限公司台北營運處北投中和服務中心,112臺北市北投區中和街260號,A001687,陳中光,(02)23445862,,,連鎖型綠色商店
714,中華電信股份有限公司台北營運處北投服務中心,112臺北市北投區光明路176號,A001688,陳中光,(02)23445862,,,連鎖型綠色商店
715,中華電信股份有限公司台北營運處台北101服務中心,110臺北市信義區信義路五段7號35樓C室,A001698,陳中光,(02)23445862,,,連鎖型綠色商店
716,中華電信股份有限公司台北營運處台北三創服務中心,100臺北市中正區市民大道三段2號,A001730,陳中光,(02)23445862,,,連鎖型綠色商店
717,中華電信股份有限公司台北營運處台北公園服務中心,100臺北市中正區公園路18號,A001716,陳中光,(02)23445862,,,連鎖型綠色商店
718,中華電信股份有限公司台北營運處台北公館服務中心,100臺北市中正區羅斯福路四段76號,A001712,陳中光,(02)23445862,,,連鎖型綠色商店
719,中華電信股份有限公司台北營運處台北木新服務中心,116臺北市文山區木新路三段200號,A001679,陳中光,(02)23445862,,,連鎖型綠色商店
720,中華電信股份有限公司台北營運處台北北區服務中心,104臺北市中山區松江里建國北路2段216號1樓,A001722,陳中光,(02)23445862,,,連鎖型綠色商店
721,中華電信股份有限公司台北營運處台北民生服務中心,105臺北市松山區民生東路五段206號,A001707,陳中光,(02)23445862,,,連鎖型綠色商店
722,中華電信股份有限公司台北營運處台北光復服務中心,110台北市信義區仁愛路四段420-1號,A001737,胡學海,,,800080123,連鎖型綠色商店
723,中華電信股份有限公司台北營運處台北忠孝服務中心,106臺北市大安區義村里忠孝東路3段214號1樓,A001726,陳中光,(02)23445862,,,連鎖型綠色商店
724,中華電信股份有限公司台北營運處台北東門服務中心,106臺北市大安區愛國東路35-1號,A001706,陳中光,(02)23445862,,,連鎖型綠色商店
725,中華電信股份有限公司台北營運處台北東區服務中心,110臺北市信義區松仁路130號,A001717,陳中光,(02)23445862,,,連鎖型綠色商店
726,中華電信股份有限公司台北營運處台北東湖服務中心,114臺北市內湖區東湖路33巷1號,A001682,陳中光,(02)23445862,,,連鎖型綠色商店
727,中華電信股份有限公司台北營運處台北松江服務中心,104臺北市中山區朱園里松江路67之1號1樓　,A001723,陳中光,(02)23445862,,,連鎖型綠色商店
728,中華電信股份有限公司台北營運處台北南區服務中心,100臺北市仁愛路一段42號,A001713,陳中光,(02)23445862,,,連鎖型綠色商店
729,中華電信股份有限公司台北營運處台北師大服務中心,106臺北市大安區和平東路1段182之2號,A001705,陳中光,(02)23445862,,,連鎖型綠色商店
730,中華電信股份有限公司台北營運處台北通化服務中心,106臺北市大安區通化街177號,A001703,陳中光,(02)23445862,,,連鎖型綠色商店
731,中華電信股份有限公司台北營運處台北博愛服務中心,100臺北市博愛路168號,A001715,陳中光,(02)23445862,,,連鎖型綠色商店
732,中華電信股份有限公司台北營運處台北敦北服務中心,105臺北市松山區精忠里民生東路4段69號1樓,A001718,陳中光,(02)23445862,,,連鎖型綠色商店
733,中華電信股份有限公司台北營運處石牌服務中心,112臺北市北投區石牌路一段73號,A001686,陳中光,(02)23445862,,,連鎖型綠色商店
734,中華電信股份有限公司台北營運處立法院服務中心,100臺北市濟南路一段1號2樓,A001714,陳中光,(02)23445862,,,連鎖型綠色商店
735,中華電信股份有限公司台北營運處西門町服務中心,108臺北市萬華區昆明街126號,A001701,陳中光,(02)23445862,,,連鎖型綠色商店
736,中華電信股份有限公司台北營運處松山機場服務中心,105臺北市松山區敦化北路340之9號,A001709,陳中光,(02)23445862,,,連鎖型綠色商店
737,中華電信股份有限公司台北營運處社子服務中心,111臺北市士林區延平北路五段211號,A001689,陳中光,(02)23445862,,,連鎖型綠色商店
738,中華電信股份有限公司台北營運處芝山服務中心,111臺北市士林區福國路95號2F,A001693,陳中光,(02)23445862,,,連鎖型綠色商店
739,中華電信股份有限公司台北營運處長春服務中心,104臺北市中山區中山里長春路27號,A001725,陳中光,(02)23445862,,,連鎖型綠色商店
740,中華電信股份有限公司台北營運處南京東服務中心,105臺北市松山區南京東路五段135號,A001708,陳中光,(02)23445862,,,連鎖型綠色商店
